slice_file_name,classID
60605-9-0-52.wav,9
15544-5-0-1.wav,5
74226-9-0-13.wav,9
180134-4-2-3.wav,4
28808-1-1-1.wav,1
39533-4-0-0.wav,4
103076-3-2-0.wav,3
33340-7-12-0.wav,7
178260-7-3-4.wav,7
102857-5-0-11.wav,5
78360-4-0-4.wav,4
98263-9-0-35.wav,9
135528-6-4-1.wav,6
87275-1-3-0.wav,1
132021-7-0-6.wav,7
77774-4-0-2.wav,4
74364-8-1-24.wav,8
178686-0-0-34.wav,0
76221-2-0-5.wav,2
149255-9-0-4.wav,9
137156-9-0-5.wav,9
188813-7-5-0.wav,7
196070-2-0-2.wav,2
66619-2-0-1.wav,2
55020-4-0-9.wav,4
179860-1-0-0.wav,1
126153-9-0-8.wav,9
14527-9-0-6.wav,9
178260-7-3-12.wav,7
7383-3-1-0.wav,3
118961-3-0-0.wav,3
34050-7-6-0.wav,7
172338-9-0-39.wav,9
122199-3-1-3.wav,3
24347-8-0-3.wav,8
188004-8-0-2.wav,8
157866-8-0-8.wav,8
72220-3-0-0.wav,3
94710-5-0-1.wav,5
22973-3-0-1.wav,3
161010-1-1-0.wav,1
34643-4-0-0.wav,4
162134-7-11-6.wav,7
207214-2-0-31.wav,2
169466-4-3-9.wav,4
180937-7-2-10.wav,7
72259-1-9-9.wav,1
82024-3-0-5.wav,3
180052-3-0-3.wav,3
113202-5-0-1.wav,5
35382-0-0-1.wav,0
144007-5-0-11.wav,5
203929-7-3-2.wav,7
28426-8-2-0.wav,8
52633-3-0-9.wav,3
69962-2-0-15.wav,2
106015-5-0-20.wav,5
176783-3-1-0.wav,3
43784-3-0-0.wav,3
74726-8-0-16.wav,8
194910-9-0-108.wav,9
157800-6-0-0.wav,6
72220-3-2-4.wav,3
177756-2-0-19.wav,2
147764-4-0-0.wav,4
16692-5-0-8.wav,5
201988-5-0-19.wav,5
132855-2-0-99.wav,2
144351-4-3-14.wav,4
185436-1-1-0.wav,1
16860-9-0-50.wav,9
69661-3-0-29.wav,3
71086-4-1-0.wav,4
167702-4-3-0.wav,4
171184-9-0-23.wav,9
182103-9-0-53.wav,9
107357-8-1-17.wav,8
159747-8-0-20.wav,8
159735-2-0-99.wav,2
156362-4-3-1.wav,4
74364-8-1-15.wav,8
22601-8-0-6.wav,8
24347-8-0-12.wav,8
164053-8-3-0.wav,8
41372-3-0-25.wav,3
110621-7-0-0.wav,7
9223-2-0-15.wav,2
108357-9-0-2.wav,9
108357-9-0-27.wav,9
195969-0-0-17.wav,0
184623-8-0-0.wav,8
74364-8-1-20.wav,8
35548-9-1-14.wav,9
78360-4-0-6.wav,4
71866-9-0-14.wav,9
146714-0-0-33.wav,0
175855-1-0-0.wav,1
94182-9-0-23.wav,9
94632-5-0-9.wav,5
50901-0-1-0.wav,0
108638-9-0-0.wav,9
89724-5-0-1.wav,5
30206-7-0-25.wav,7
172593-2-0-22.wav,2
77901-9-0-6.wav,9
30226-3-1-3.wav,3
72567-1-2-0.wav,1
184805-0-0-27.wav,0
164377-9-1-92.wav,9
122738-9-0-12.wav,9
177537-7-0-19.wav,7
123688-8-0-18.wav,8
194458-9-1-91.wav,9
105289-8-1-1.wav,8
157207-6-6-0.wav,6
19496-3-1-1.wav,3
151977-0-0-11.wav,0
180156-1-1-0.wav,1
174786-2-0-39.wav,2
145608-6-1-0.wav,6
131428-9-0-3.wav,9
84249-9-0-8.wav,9
14358-3-0-90.wav,3
107842-4-2-0.wav,4
157866-8-0-26.wav,8
177537-7-0-21.wav,7
62837-7-1-28.wav,7
159747-8-0-0.wav,8
157868-8-0-26.wav,8
157868-8-0-10.wav,8
115239-9-0-0.wav,9
66622-4-0-8.wav,4
78360-4-0-8.wav,4
166931-4-0-0.wav,4
111386-5-1-4.wav,5
177621-0-0-105.wav,0
118279-8-0-5.wav,8
159744-8-0-11.wav,8
165039-7-14-0.wav,7
73524-0-0-0.wav,0
204240-0-0-26.wav,0
22601-8-0-26.wav,8
104327-2-0-26.wav,2
178260-7-7-0.wav,7
28284-3-0-0.wav,3
72259-1-9-4.wav,1
22883-7-11-0.wav,7
164377-9-1-36.wav,9
184805-0-0-77.wav,0
115536-3-0-0.wav,3
57320-0-0-13.wav,0
107357-8-0-8.wav,8
167464-0-0-24.wav,0
109711-3-1-0.wav,3
184805-0-0-121.wav,0
72259-1-10-10.wav,1
59800-3-1-0.wav,3
180937-7-1-0.wav,7
13579-2-0-38.wav,2
13230-0-0-5.wav,0
24347-8-0-70.wav,8
196059-2-0-1.wav,2
154758-5-0-10.wav,5
123399-2-0-5.wav,2
107842-4-0-1.wav,4
159701-6-2-0.wav,6
163460-6-0-0.wav,6
173891-9-0-11.wav,9
148841-6-1-0.wav,6
113203-5-6-0.wav,5
162134-7-7-0.wav,7
180937-7-3-9.wav,7
179386-3-0-3.wav,3
102857-5-0-0.wav,5
60935-2-0-11.wav,2
183989-3-1-21.wav,3
130961-4-2-1.wav,4
180125-4-3-22.wav,4
63095-4-1-20.wav,4
178402-1-0-0.wav,1
30226-3-1-0.wav,3
35628-3-0-0.wav,3
103199-4-2-0.wav,4
151977-0-0-6.wav,0
72259-1-0-4.wav,1
107653-9-0-3.wav,9
26255-3-8-0.wav,3
39856-5-0-11.wav,5
34241-1-0-0.wav,1
165645-4-0-0.wav,4
147491-9-0-0.wav,9
184725-3-0-5.wav,3
24347-8-0-6.wav,8
104625-4-1-20.wav,4
79089-0-0-75.wav,0
103258-5-0-19.wav,5
169466-4-2-4.wav,4
60591-2-0-4.wav,2
54976-4-0-0.wav,4
188824-7-7-0.wav,7
102842-3-1-6.wav,3
15544-5-0-8.wav,5
52077-3-0-13.wav,3
179865-1-0-0.wav,1
71177-8-0-1.wav,8
171184-9-0-7.wav,9
62564-5-0-5.wav,5
43805-8-3-0.wav,8
50629-4-2-0.wav,4
197318-6-3-0.wav,6
24347-8-0-76.wav,8
23131-3-4-0.wav,3
180126-4-2-0.wav,4
93567-8-0-17.wav,8
74726-8-0-8.wav,8
189981-0-0-8.wav,0
159752-8-0-1.wav,8
159747-8-0-4.wav,8
54914-2-0-27.wav,2
18453-3-0-0.wav,3
165529-2-0-18.wav,2
121286-0-0-13.wav,0
165067-2-0-35.wav,2
156634-5-0-10.wav,5
203929-7-9-0.wav,7
175904-2-0-98.wav,2
102547-3-0-2.wav,3
34952-8-0-0.wav,8
189981-0-0-4.wav,0
178521-2-0-93.wav,2
74364-8-1-19.wav,8
193394-3-0-11.wav,3
29932-1-0-0.wav,1
146709-0-0-26.wav,0
185436-1-0-0.wav,1
119449-5-0-6.wav,5
161129-4-0-13.wav,4
20015-3-0-4.wav,3
196087-2-0-0.wav,2
176787-5-0-3.wav,5
136399-6-0-0.wav,6
104625-4-0-29.wav,4
205874-4-1-0.wav,4
113205-5-1-7.wav,5
127538-4-2-0.wav,4
66623-4-0-6.wav,4
17578-5-0-12.wav,5
85569-0-0-4.wav,0
194732-9-0-175.wav,9
14358-3-0-7.wav,3
30206-7-0-4.wav,7
188813-7-11-1.wav,7
50668-5-1-0.wav,5
176787-5-0-1.wav,5
186339-9-0-18.wav,9
90013-7-0-5.wav,7
175851-1-0-0.wav,1
132016-7-0-5.wav,7
71177-8-1-1.wav,8
57320-0-0-22.wav,0
192236-3-0-6.wav,3
78360-4-0-18.wav,4
18594-1-6-0.wav,1
96657-8-0-1.wav,8
14111-4-0-2.wav,4
111671-8-0-4.wav,8
74922-4-0-0.wav,4
22883-7-100-0.wav,7
132162-9-1-73.wav,9
180029-4-10-0.wav,4
180029-4-20-0.wav,4
167701-4-9-1.wav,4
97756-3-0-0.wav,3
105289-8-2-1.wav,8
54081-9-0-93.wav,9
15544-5-0-10.wav,5
161129-4-0-5.wav,4
16692-5-0-5.wav,5
17853-5-0-0.wav,5
177537-7-0-7.wav,7
182103-9-0-26.wav,9
104817-4-0-3.wav,4
106487-5-0-1.wav,5
146845-0-0-12.wav,0
187863-4-0-5.wav,4
177621-0-0-54.wav,0
177726-0-0-23.wav,0
171406-9-0-57.wav,9
147926-0-0-2.wav,0
177729-0-0-22.wav,0
152908-5-0-9.wav,5
54067-2-0-60.wav,2
39968-9-0-69.wav,9
146186-5-0-13.wav,5
128240-3-0-39.wav,3
185800-4-0-0.wav,4
146845-0-0-25.wav,0
202516-0-0-9.wav,0
157940-9-0-3.wav,9
123688-8-0-12.wav,8
177621-0-0-35.wav,0
62566-5-0-1.wav,5
72259-1-7-13.wav,1
180127-4-0-1.wav,4
23219-5-0-10.wav,5
128160-5-0-14.wav,5
135527-6-6-0.wav,6
165645-4-5-0.wav,4
24347-8-0-60.wav,8
159747-8-0-19.wav,8
204240-0-0-16.wav,0
66619-2-0-6.wav,2
38231-3-4-0.wav,3
43802-1-1-0.wav,1
103074-7-3-2.wav,7
55018-0-0-87.wav,0
117181-8-0-11.wav,8
112195-3-0-48.wav,3
39970-9-0-98.wav,9
107357-8-1-11.wav,8
146709-0-0-22.wav,0
29721-4-0-11.wav,4
107228-5-0-2.wav,5
72567-1-3-0.wav,1
180156-1-12-0.wav,1
135776-2-0-49.wav,2
104817-4-0-7.wav,4
169466-4-2-21.wav,4
72259-1-9-7.wav,1
174290-6-1-0.wav,6
18594-1-5-0.wav,1
72724-3-2-8.wav,3
63095-4-1-23.wav,4
78360-4-0-7.wav,4
52441-3-0-8.wav,3
171305-7-24-0.wav,7
149254-9-0-29.wav,9
50629-4-4-3.wav,4
106015-5-0-0.wav,5
177742-0-0-73.wav,0
39532-4-2-0.wav,4
74364-8-1-6.wav,8
167701-4-9-0.wav,4
188813-7-10-3.wav,7
82368-2-0-1.wav,2
71171-4-2-0.wav,4
78360-4-0-23.wav,4
146690-0-0-140.wav,0
177592-5-0-2.wav,5
100263-2-0-117.wav,2
180977-3-1-5.wav,3
135544-6-10-0.wav,6
78360-4-0-15.wav,4
167750-4-2-0.wav,4
43787-3-2-0.wav,3
125520-1-0-0.wav,1
96921-9-0-9.wav,9
62837-7-0-2.wav,7
145608-6-2-0.wav,6
54086-1-1-0.wav,1
134717-0-0-12.wav,0
205610-4-0-3.wav,4
15544-5-0-4.wav,5
100795-3-1-1.wav,3
172519-9-0-67.wav,9
77751-7-9-0.wav,7
118440-4-6-0.wav,4
187378-3-0-7.wav,3
178521-2-0-22.wav,2
163459-3-0-0.wav,3
46918-5-0-2.wav,5
55018-0-0-148.wav,0
192236-3-0-4.wav,3
180937-4-1-12.wav,4
101729-0-0-32.wav,0
103258-5-0-6.wav,5
180156-1-6-0.wav,1
136399-6-8-0.wav,6
125678-7-0-3.wav,7
162436-6-0-0.wav,6
165529-2-0-73.wav,2
171388-9-0-246.wav,9
118279-8-0-3.wav,8
176714-2-0-40.wav,2
39967-9-0-100.wav,9
177729-0-0-38.wav,0
46669-4-0-31.wav,4
72259-1-7-15.wav,1
59800-3-2-0.wav,3
111671-8-0-3.wav,8
188813-7-10-2.wav,7
161923-3-0-12.wav,3
69883-3-0-9.wav,3
76086-4-0-29.wav,4
146709-0-0-53.wav,0
22601-8-0-29.wav,8
74965-4-1-2.wav,4
162703-1-0-0.wav,1
93567-8-0-0.wav,8
27216-3-0-18.wav,3
45256-1-0-0.wav,1
207213-2-0-81.wav,2
81799-3-0-1.wav,3
19503-3-2-0.wav,3
57320-0-0-33.wav,0
180128-4-12-0.wav,4
174906-2-0-10.wav,2
63292-3-0-0.wav,3
156893-7-10-0.wav,7
166101-5-3-0.wav,5
22883-7-17-4.wav,7
97331-2-0-59.wav,2
132162-9-1-58.wav,9
185373-9-0-6.wav,9
166942-0-0-7.wav,0
37560-4-0-3.wav,4
27349-3-0-6.wav,3
17480-2-0-30.wav,2
178260-7-1-9.wav,7
197554-2-0-28.wav,2
176787-5-0-10.wav,5
181102-9-0-111.wav,9
76085-4-0-14.wav,4
121286-0-0-11.wav,0
58857-2-0-16.wav,2
105029-7-3-0.wav,7
39856-5-0-0.wav,5
182800-2-3-0.wav,2
73524-0-0-32.wav,0
146845-0-0-31.wav,0
159752-8-2-0.wav,8
144351-4-3-12.wav,4
162134-7-9-2.wav,7
166101-5-2-2.wav,5
14111-4-0-6.wav,4
155044-9-0-19.wav,9
39857-5-1-1.wav,5
105029-7-4-0.wav,7
13230-0-0-20.wav,0
202334-9-0-105.wav,9
40717-8-0-6.wav,8
155262-2-0-15.wav,2
14470-2-0-21.wav,2
104327-2-0-15.wav,2
180937-4-1-46.wav,4
22601-8-0-30.wav,8
204067-2-0-39.wav,2
203929-7-7-12.wav,7
192124-2-0-3.wav,2
158593-2-0-43.wav,2
118279-8-0-13.wav,8
136399-6-4-0.wav,6
72261-3-0-6.wav,3
101382-2-0-45.wav,2
146845-0-0-22.wav,0
165067-2-0-9.wav,2
134717-0-0-24.wav,0
173995-3-0-3.wav,3
17578-5-0-32.wav,5
174032-2-0-1.wav,2
74677-0-0-3.wav,0
13230-0-0-3.wav,0
33340-7-2-0.wav,7
59277-0-0-6.wav,0
55020-4-0-7.wav,4
54823-3-1-0.wav,3
171406-9-0-124.wav,9
145608-6-3-0.wav,6
144068-5-0-4.wav,5
127872-0-0-0.wav,0
105029-7-2-2.wav,7
96920-9-0-3.wav,9
50613-3-0-0.wav,3
61250-3-0-36.wav,3
168037-4-2-0.wav,4
148632-8-0-13.wav,8
164053-8-1-0.wav,8
74677-0-0-10.wav,0
77233-3-0-105.wav,3
155262-2-0-11.wav,2
168846-5-1-5.wav,5
118440-4-1-0.wav,4
54898-8-0-10.wav,8
113203-5-0-4.wav,5
104998-7-9-13.wav,7
176638-5-0-1.wav,5
22601-8-0-53.wav,8
52441-3-1-2.wav,3
159738-8-0-13.wav,8
119809-7-0-6.wav,7
39847-5-0-3.wav,5
44278-1-0-0.wav,1
155262-2-0-21.wav,2
178520-2-0-38.wav,2
70168-3-1-11.wav,3
73168-1-0-0.wav,1
62567-5-1-0.wav,5
63724-0-0-8.wav,0
54081-9-0-47.wav,9
146690-0-0-137.wav,0
146186-5-0-9.wav,5
177537-7-0-12.wav,7
108041-9-0-5.wav,9
24347-8-0-20.wav,8
34708-6-5-0.wav,6
54081-9-0-24.wav,9
188824-7-1-0.wav,7
41306-3-0-13.wav,3
74507-0-0-6.wav,0
131918-7-0-3.wav,7
24347-8-0-95.wav,8
160094-3-0-0.wav,3
148632-8-0-6.wav,8
162103-0-0-1.wav,0
26173-8-0-0.wav,8
60935-2-0-9.wav,2
66622-4-0-7.wav,4
207211-2-0-100.wav,2
180029-4-1-0.wav,4
57320-0-0-24.wav,0
156634-5-0-1.wav,5
79089-0-0-63.wav,0
69598-4-4-0.wav,4
24347-8-0-2.wav,8
180052-3-0-1.wav,3
159742-8-0-8.wav,8
72567-1-4-1.wav,1
4918-3-3-0.wav,3
33696-3-0-0.wav,3
162134-7-1-0.wav,7
74922-4-0-1.wav,4
176787-5-0-6.wav,5
171305-7-15-0.wav,7
62837-7-0-27.wav,7
159750-8-0-8.wav,8
209864-5-0-2.wav,5
201988-5-0-1.wav,5
178260-7-1-8.wav,7
151977-0-0-0.wav,0
205874-4-0-0.wav,4
42937-4-0-1.wav,4
101729-0-0-11.wav,0
172593-2-0-14.wav,2
72259-1-7-7.wav,1
202516-0-0-4.wav,0
83191-9-0-13.wav,9
17578-5-0-5.wav,5
159744-8-0-8.wav,8
185436-1-3-0.wav,1
18594-1-3-0.wav,1
103199-4-2-11.wav,4
117536-1-0-0.wav,1
54898-8-0-0.wav,8
159755-8-0-1.wav,8
111386-5-0-4.wav,5
173994-3-0-45.wav,3
94710-5-0-3.wav,5
94632-5-0-27.wav,5
162134-7-13-4.wav,7
159761-0-0-8.wav,0
102871-8-0-3.wav,8
34621-4-11-0.wav,4
176787-5-0-2.wav,5
72259-1-7-6.wav,1
6988-5-0-1.wav,5
165039-7-6-0.wav,7
111671-8-0-16.wav,8
100852-0-0-26.wav,0
168846-5-1-11.wav,5
94632-5-0-25.wav,5
203929-7-9-6.wav,7
106487-5-0-2.wav,5
197554-2-0-23.wav,2
155243-9-0-32.wav,9
193698-2-0-140.wav,2
77751-7-8-0.wav,7
197554-2-0-26.wav,2
159750-8-0-3.wav,8
180128-4-0-0.wav,4
68080-7-0-5.wav,7
132108-9-0-21.wav,9
172338-9-0-7.wav,9
196076-2-0-0.wav,2
113201-5-0-5.wav,5
169043-2-0-13.wav,2
115242-9-0-70.wav,9
115415-9-0-5.wav,9
139951-9-0-9.wav,9
115411-3-0-0.wav,3
160011-2-0-34.wav,2
158597-2-0-41.wav,2
73524-0-0-113.wav,0
93567-8-0-6.wav,8
84359-2-0-1.wav,2
142003-2-0-19.wav,2
62048-3-0-5.wav,3
143115-1-1-0.wav,1
106015-5-0-9.wav,5
57320-0-0-39.wav,0
50416-4-0-0.wav,4
6988-5-0-0.wav,5
190680-3-1-0.wav,3
129356-2-0-129.wav,2
24074-1-0-7.wav,1
162134-7-11-2.wav,7
149254-9-0-42.wav,9
180156-1-7-0.wav,1
151977-0-0-8.wav,0
172460-9-0-91.wav,9
22601-8-0-14.wav,8
99710-9-0-12.wav,9
157866-8-0-17.wav,8
205610-4-0-5.wav,4
22601-8-0-46.wav,8
103199-4-2-4.wav,4
183894-1-5-0.wav,1
168846-5-1-14.wav,5
72579-3-0-3.wav,3
177756-2-0-5.wav,2
62564-5-0-3.wav,5
190893-2-0-7.wav,2
167464-0-0-6.wav,0
169045-2-0-8.wav,2
72567-1-4-5.wav,1
105029-7-3-5.wav,7
179096-3-0-1.wav,3
99192-4-0-48.wav,4
197318-6-4-0.wav,6
105289-8-2-7.wav,8
12647-3-2-0.wav,3
33849-3-2-0.wav,3
180125-4-3-10.wav,4
68389-3-2-0.wav,3
99180-9-0-2.wav,9
74726-8-0-13.wav,8
107357-8-0-3.wav,8
72259-1-7-3.wav,1
70168-3-1-13.wav,3
104998-7-19-9.wav,7
149255-9-0-13.wav,9
115243-9-0-46.wav,9
74726-8-2-0.wav,8
71529-4-0-2.wav,4
183989-3-1-18.wav,3
27216-3-0-9.wav,3
74950-3-2-5.wav,3
164344-9-0-26.wav,9
133090-2-0-37.wav,2
90013-7-0-7.wav,7
74364-8-1-21.wav,8
135527-6-3-0.wav,6
203356-3-0-3.wav,3
124389-8-1-8.wav,8
91533-5-0-1.wav,5
30206-7-0-16.wav,7
181624-4-4-0.wav,4
160010-2-0-33.wav,2
144068-5-4-0.wav,5
137815-4-0-10.wav,4
54976-4-0-7.wav,4
151977-0-0-7.wav,0
169466-4-0-12.wav,4
72259-1-9-15.wav,1
113202-5-0-19.wav,5
24074-1-0-9.wav,1
194754-3-0-1.wav,3
194910-9-0-5.wav,9
192123-2-0-17.wav,2
155227-9-0-24.wav,9
104817-4-0-5.wav,4
103258-5-0-0.wav,5
189987-0-0-0.wav,0
72265-3-4-0.wav,3
49312-2-0-17.wav,2
74726-8-0-12.wav,8
209992-5-4-17.wav,5
69962-2-0-20.wav,2
199769-1-0-12.wav,1
184725-3-0-4.wav,3
106015-5-0-13.wav,5
107357-8-1-7.wav,8
30344-3-0-0.wav,3
34621-4-25-0.wav,4
197320-6-8-0.wav,6
143115-1-2-0.wav,1
66622-4-0-3.wav,4
34952-8-0-4.wav,8
161010-1-0-0.wav,1
14527-9-0-5.wav,9
74507-0-0-10.wav,0
192236-3-0-8.wav,3
17853-5-0-3.wav,5
24364-4-0-5.wav,4
54898-8-0-6.wav,8
12812-5-0-0.wav,5
74677-0-0-58.wav,0
121286-0-0-7.wav,0
146845-0-0-21.wav,0
39856-5-0-3.wav,5
105029-7-2-10.wav,7
125678-7-3-5.wav,7
55020-4-0-6.wav,4
59037-2-0-6.wav,2
113203-5-1-2.wav,5
104421-2-0-7.wav,2
187075-5-0-7.wav,5
76086-4-0-2.wav,4
106487-5-0-0.wav,5
144068-5-5-2.wav,5
172519-9-0-8.wav,9
24347-8-0-68.wav,8
54976-4-1-1.wav,4
146249-4-0-0.wav,4
111671-8-0-12.wav,8
50413-4-0-3.wav,4
34866-9-0-11.wav,9
196075-2-0-0.wav,2
65745-3-0-21.wav,3
46669-4-0-48.wav,4
75743-0-0-6.wav,0
124389-8-1-6.wav,8
58857-2-0-25.wav,2
62837-7-0-9.wav,7
30206-7-0-13.wav,7
129750-2-0-37.wav,2
170564-2-1-32.wav,2
39857-5-0-0.wav,5
166931-4-2-13.wav,4
203654-9-0-39.wav,9
104998-7-7-7.wav,7
169098-7-4-5.wav,7
110621-7-0-1.wav,7
31150-2-0-34.wav,2
38231-3-0-0.wav,3
50668-5-0-0.wav,5
180937-7-1-6.wav,7
72259-1-10-12.wav,1
34621-4-12-0.wav,4
129356-2-0-101.wav,2
63095-4-1-7.wav,4
72579-3-0-2.wav,3
177621-0-0-46.wav,0
129750-2-0-36.wav,2
108638-9-0-1.wav,9
44737-5-0-3.wav,5
118279-8-0-8.wav,8
60591-2-0-11.wav,2
22601-8-0-9.wav,8
193697-2-0-135.wav,2
88121-8-0-3.wav,8
128152-9-0-49.wav,9
148837-6-1-0.wav,6
204240-0-0-11.wav,0
132073-1-3-0.wav,1
194732-9-0-126.wav,9
54898-8-0-1.wav,8
14386-9-0-17.wav,9
184575-3-0-2.wav,3
159747-8-0-13.wav,8
117181-8-0-1.wav,8
171184-9-0-17.wav,9
104998-7-19-8.wav,7
50629-4-1-1.wav,4
65381-3-0-6.wav,3
180029-4-5-0.wav,4
197073-3-4-3.wav,3
162134-7-9-3.wav,7
15544-5-0-2.wav,5
169043-2-0-10.wav,2
73524-0-0-52.wav,0
62564-5-0-9.wav,5
178520-2-0-42.wav,2
106905-5-0-0.wav,5
196084-2-0-1.wav,2
39968-9-0-173.wav,9
203929-7-2-9.wav,7
39856-5-0-23.wav,5
55018-0-0-84.wav,0
104625-4-0-15.wav,4
125678-7-2-5.wav,7
49485-9-0-91.wav,9
127443-4-0-9.wav,4
66599-9-0-17.wav,9
111671-8-0-11.wav,8
103249-5-0-3.wav,5
15544-5-0-6.wav,5
39967-9-0-44.wav,9
155262-2-0-48.wav,2
180937-4-1-54.wav,4
15544-5-0-15.wav,5
177726-0-0-9.wav,0
32417-1-0-0.wav,1
50661-5-0-3.wav,5
156634-5-2-0.wav,5
34708-6-3-0.wav,6
14527-9-0-3.wav,9
34621-4-7-0.wav,4
33340-7-10-0.wav,7
188813-7-6-0.wav,7
83196-9-0-14.wav,9
62461-0-0-1.wav,0
94632-5-0-31.wav,5
113205-5-1-6.wav,5
30204-0-0-5.wav,0
74226-9-0-6.wav,9
107357-8-1-9.wav,8
107090-1-0-0.wav,1
196384-9-0-27.wav,9
192123-2-0-18.wav,2
74723-3-0-0.wav,3
180937-7-3-29.wav,7
22883-7-86-0.wav,7
113205-5-1-1.wav,5
78651-5-0-2.wav,5
165640-4-0-1.wav,4
196078-2-0-0.wav,2
99812-1-0-2.wav,1
162433-6-0-0.wav,6
59037-2-4-5.wav,2
71312-3-0-1.wav,3
93567-8-0-9.wav,8
103249-5-0-7.wav,5
158597-2-0-3.wav,2
156634-5-0-6.wav,5
180937-7-4-10.wav,7
122738-9-0-2.wav,9
184805-0-0-88.wav,0
177729-0-0-73.wav,0
167464-0-0-10.wav,0
43805-8-0-0.wav,8
169044-2-0-21.wav,2
185709-0-0-7.wav,0
79089-0-0-52.wav,0
46918-5-0-1.wav,5
123685-5-0-7.wav,5
195451-5-0-19.wav,5
54383-0-0-2.wav,0
181102-9-0-97.wav,9
142003-2-0-0.wav,2
167702-4-7-0.wav,4
196070-2-0-1.wav,2
187110-2-0-6.wav,2
112075-5-0-0.wav,5
22883-7-81-0.wav,7
94632-5-1-7.wav,5
178260-7-3-6.wav,7
35548-9-0-21.wav,9
76085-4-0-24.wav,4
197075-3-4-1.wav,3
104625-4-0-41.wav,4
155202-9-0-42.wav,9
148463-7-3-7.wav,7
43787-3-1-0.wav,3
207214-2-0-68.wav,2
59037-2-3-0.wav,2
47160-0-0-4.wav,0
17592-5-1-0.wav,5
135160-8-0-6.wav,8
22885-5-0-0.wav,5
172593-2-0-29.wav,2
202516-0-0-7.wav,0
14385-9-0-21.wav,9
94632-5-0-10.wav,5
148463-7-3-8.wav,7
49974-1-0-0.wav,1
164053-8-2-1.wav,8
75490-8-0-2.wav,8
16860-9-0-30.wav,9
148835-6-3-0.wav,6
159754-8-3-0.wav,8
41364-9-0-23.wav,9
113202-5-0-9.wav,5
118279-8-0-4.wav,8
161129-4-0-2.wav,4
156893-7-11-0.wav,7
62837-7-1-11.wav,7
13230-0-0-13.wav,0
62566-5-1-1.wav,5
180156-1-0-0.wav,1
162134-7-13-1.wav,7
40722-8-0-8.wav,8
104998-7-2-6.wav,7
35548-9-0-10.wav,9
16692-5-0-7.wav,5
157867-8-0-19.wav,8
66324-9-0-30.wav,9
104421-2-0-1.wav,2
62837-7-1-79.wav,7
4918-3-4-0.wav,3
74677-0-0-6.wav,0
14780-9-0-0.wav,9
159747-8-0-18.wav,8
115418-9-0-29.wav,9
33340-7-0-0.wav,7
55013-3-0-7.wav,3
33696-3-4-1.wav,3
147926-0-0-35.wav,0
171305-7-13-0.wav,7
165192-9-0-76.wav,9
165039-7-10-1.wav,7
103258-5-0-14.wav,5
23219-5-0-11.wav,5
51022-3-13-0.wav,3
102857-5-0-1.wav,5
178099-9-0-12.wav,9
59037-2-1-3.wav,2
137156-9-0-79.wav,9
70168-3-1-20.wav,3
208030-3-4-0.wav,3
30206-7-0-35.wav,7
